idx,num_steps,num_calcs,question_words,difficulty,answer_magnitude,simcon_correct,simcon_sircl_correct,simcon_transition,codi_correct,codi_sircl_correct,codi_transition,simcon_radius_mean,simcon_sircl_radius_mean,simcon_path_length,simcon_sircl_path_length
218,7,7,34,very hard (7+ steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.392949,7.608121,69.56864,44.98327
219,6,3,43,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.883772,8.134773,93.71147,49.924034
220,3,3,39,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.773435,8.804155,124.2288,56.860924
221,3,3,50,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.195703,7.91742,107.520966,60.738243
222,2,2,17,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.749871,7.3934283,83.50065,45.509037
223,2,2,35,easy (1-2 steps),large (>1K),True,True,both_correct,True,True,both_correct,16.159727,8.0605955,96.606316,50.910774
224,3,3,51,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.245141,7.808657,111.69839,48.015453
225,2,2,53,easy (1-2 steps),tiny (≤10),False,True,recovered,True,True,both_correct,12.945153,6.568759,93.23099,40.15083
226,4,3,50,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.387469,9.306051,76.78304,62.22319
227,4,4,67,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.683029,7.1945734,64.96458,46.773838
228,4,4,43,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,13.386647,10.5346985,85.78255,79.75552
229,4,4,63,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.5999775,9.018422,100.67002,67.5305
230,5,5,39,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.042135,9.470916,74.66049,75.71218
231,2,2,45,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.7088175,7.5221405,87.35792,45.15867
232,2,1,34,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.093412,8.047646,82.75847,50.31577
233,4,4,35,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,10.964528,7.353435,66.6867,45.97419
234,4,4,43,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,13.539801,7.2626786,102.87704,48.6854
235,2,2,42,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,15.331324,7.619786,81.430626,49.12941
236,3,3,53,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.585532,6.368487,70.007835,39.012352
237,2,1,34,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.796382,7.7314496,93.95176,46.878716
238,3,3,31,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.051202,8.139077,97.65516,50.982105
239,4,2,69,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.933053,10.421637,104.66112,84.92985
240,3,3,29,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,12.999869,8.381975,92.567665,59.353355
241,2,2,31,easy (1-2 steps),tiny (≤10),True,False,regressed,True,False,regressed,11.19679,6.408921,74.46395,39.54196
242,5,5,49,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.32776,9.009262,76.38398,59.05766
243,2,2,46,easy (1-2 steps),medium (101-1K),True,False,regressed,False,True,recovered,14.193658,7.7863917,104.83086,56.295734
244,5,2,58,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.900311,8.29358,75.17853,52.229958
245,3,3,52,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.539399,6.4887786,77.711494,42.280533
246,5,5,69,hard (5-6 steps),large (>1K),False,True,recovered,False,False,both_wrong,9.687271,8.6559105,67.579445,58.506977
247,2,2,55,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.171761,7.782443,83.28304,47.26265
248,2,2,24,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.800562,7.9323416,79.34577,48.540062
249,6,6,51,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,12.192415,8.665124,81.269554,51.008205
250,4,4,43,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.724141,9.364774,71.02316,65.2494
251,2,2,27,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.821523,7.824128,98.01581,48.70125
252,5,5,35,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.696954,6.910006,68.41096,49.59443
253,2,2,30,easy (1-2 steps),small (11-100),True,False,regressed,False,False,both_wrong,14.323524,8.577643,86.47744,65.138824
254,3,3,47,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.422531,10.168057,103.794586,66.5644
255,4,4,38,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.566057,8.950112,92.50662,60.958687
256,6,6,34,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.449694,8.9925585,78.57616,60.199966
257,4,4,30,medium (3-4 steps),large (>1K),False,False,both_wrong,True,True,both_correct,11.7224865,7.4914217,97.79113,52.20322
258,2,2,41,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.084973,8.376082,81.63302,50.563145
259,6,5,31,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.96866,8.037312,95.03182,55.008965
260,3,3,36,medium (3-4 steps),small (11-100),True,False,regressed,True,True,both_correct,13.655841,8.63703,99.2406,49.199314
261,3,3,26,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,13.511911,7.637764,99.31922,51.84809
262,2,2,25,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,15.194303,7.241455,79.98935,43.444847
263,3,2,41,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.901665,9.14738,96.60462,63.12323
264,3,3,24,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.652197,7.8501997,94.33972,50.422287
265,4,3,73,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.748359,9.042822,91.05968,55.698826
266,4,0,59,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,11.49272,9.762457,89.11168,67.625084
267,5,4,63,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.355811,9.120328,86.858284,61.443863
268,3,3,40,medium (3-4 steps),large (>1K),True,False,regressed,False,True,recovered,15.113762,9.88887,130.43843,65.44684
269,2,2,28,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.634526,7.832131,74.2932,45.331318
270,4,3,54,medium (3-4 steps),medium (101-1K),False,True,recovered,True,True,both_correct,13.376329,9.293563,79.27184,57.571167
271,3,3,36,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.814013,7.642347,91.348,52.75966
272,2,2,30,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,13.316186,8.626581,109.730606,67.108734
273,5,5,58,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.831338,10.661689,98.059906,74.55188
274,3,3,61,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,14.51481,9.133095,120.648865,58.29197
275,5,5,77,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.628669,8.800672,79.601585,56.246788
276,6,5,50,hard (5-6 steps),tiny (≤10),False,True,recovered,True,True,both_correct,13.28462,11.039732,106.214,99.13612
277,4,4,38,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,15.784322,10.486359,117.94095,79.01304
278,2,2,31,easy (1-2 steps),small (11-100),True,True,both_correct,True,False,regressed,11.740004,7.0587387,84.53998,43.65315
279,7,1,24,very hard (7+ steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,9.739051,5.16068,53.96611,30.456766
280,3,3,26,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.375069,9.062149,103.01251,62.244
281,5,5,37,hard (5-6 steps),large (>1K),True,False,regressed,False,True,recovered,11.631927,9.896721,82.05873,63.367523
282,3,3,40,medium (3-4 steps),medium (101-1K),False,False,both_wrong,True,False,regressed,11.723655,10.064862,73.343666,74.011215
283,3,3,66,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.609088,7.377644,90.37322,51.085102
284,8,8,81,very hard (7+ steps),medium (101-1K),True,True,both_correct,True,True,both_correct,11.954762,8.344549,72.18854,51.77883
285,2,2,22,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.7368145,7.5745134,91.78485,45.273155
286,4,4,24,medium (3-4 steps),small (11-100),True,True,both_correct,False,False,both_wrong,15.749488,9.90244,125.026115,74.993866
287,5,5,32,hard (5-6 steps),tiny (≤10),False,True,recovered,False,True,recovered,14.161802,10.476977,106.21424,74.90279
288,2,2,40,easy (1-2 steps),tiny (≤10),True,False,regressed,True,True,both_correct,14.026904,8.381154,94.36333,51.978573
289,2,2,52,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.010895,8.781945,73.942795,58.491333
290,3,3,53,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,True,recovered,14.92157,9.410621,114.970924,59.778164
291,4,4,43,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.416113,8.9062395,76.84407,61.69336
292,3,3,39,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.595839,7.271469,67.33278,46.805145
293,4,4,64,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.336381,9.894807,87.46368,73.20054
294,3,3,45,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.055786,8.375727,97.49142,57.977486
295,6,6,61,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.40878,9.886475,78.7445,70.946396
296,4,4,36,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,11.8332615,8.286225,79.56642,54.671165
297,2,2,59,easy (1-2 steps),small (11-100),True,True,both_correct,False,True,recovered,11.869318,8.947694,90.6945,60.226795
298,4,4,62,medium (3-4 steps),medium (101-1K),False,False,both_wrong,True,False,regressed,8.206767,5.533628,54.04668,31.855007
299,6,6,68,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.379621,9.838013,71.06371,66.06718
300,2,2,47,easy (1-2 steps),small (11-100),True,True,both_correct,True,False,regressed,12.0539255,8.212391,89.00873,52.75971
301,2,1,68,easy (1-2 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.040107,7.6806293,74.34241,46.837296
302,2,2,28,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.638304,8.507166,97.49059,59.301212
303,4,4,63,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.261587,7.518971,67.51265,49.03136
304,5,5,46,hard (5-6 steps),large (>1K),True,True,both_correct,True,True,both_correct,13.842894,9.102171,94.52602,65.380356
305,2,2,15,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.223793,8.351511,83.512665,51.50718
306,3,3,42,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.708905,9.197051,93.12529,63.731583
307,3,3,50,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.18022,5.3466578,51.561203,31.638233
308,4,3,41,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,False,regressed,13.262485,9.038872,104.56474,71.5851
309,3,3,51,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.754991,8.17077,94.30338,49.80517
310,4,4,72,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,13.110055,10.460503,73.516464,59.86519
311,5,4,36,hard (5-6 steps),small (11-100),True,True,both_correct,False,True,recovered,14.416766,9.307737,107.74258,62.67277
312,2,2,23,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.638625,7.810986,88.76097,48.908432
313,4,3,48,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.409394,9.684611,68.26379,67.29234
314,6,0,45,hard (5-6 steps),small (11-100),False,False,both_wrong,False,True,recovered,7.8215594,4.591241,36.638805,26.092543
315,5,5,41,hard (5-6 steps),small (11-100),False,True,recovered,False,True,recovered,14.765695,10.096117,110.36656,79.64203
316,4,4,49,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,True,recovered,13.098065,8.974509,101.77023,56.28575
317,3,3,29,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.98081,9.061736,104.98323,63.60394
318,3,3,36,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,12.437987,8.342222,91.70744,52.95021
319,4,3,58,medium (3-4 steps),small (11-100),False,True,recovered,True,True,both_correct,13.148059,8.303358,90.575676,52.132576
320,4,4,36,medium (3-4 steps),tiny (≤10),True,True,both_correct,False,True,recovered,10.716809,9.976987,88.25493,69.24558
321,2,2,26,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.044922,7.4112744,78.37461,48.925404
322,4,4,38,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.3056135,7.3699923,67.89192,46.64978
323,3,3,58,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,9.869769,7.596515,74.836494,47.512123
324,2,1,50,easy (1-2 steps),small (11-100),False,False,both_wrong,False,True,recovered,8.939188,6.279365,53.356388,40.72998
325,6,6,60,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.531687,9.873674,60.54776,64.56372
326,3,3,57,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.623604,6.4103494,70.9677,37.550884
327,4,4,53,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.090531,8.956825,71.41681,63.51277
328,3,3,31,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,11.694036,7.9296036,87.26821,49.424404
329,2,2,27,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.974859,7.782127,101.31146,47.55544
330,3,3,62,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.88631,9.080118,66.36881,60.594936
331,7,7,77,very hard (7+ steps),large (>1K),False,False,both_wrong,False,False,both_wrong,9.477803,10.003364,67.26522,70.07274
332,2,1,29,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.168455,8.30895,78.55922,50.195793
333,3,3,53,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.5237055,9.401835,74.31723,76.44252
334,2,2,42,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.683101,8.465514,88.85936,50.09687
335,2,2,40,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.880844,8.130007,97.92833,47.82743
336,5,5,37,hard (5-6 steps),small (11-100),True,False,regressed,True,True,both_correct,12.038846,9.471486,86.28554,71.67139
337,3,3,31,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.161996,8.013982,117.71942,55.48655
338,2,2,44,easy (1-2 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.538513,7.7989454,69.08046,50.845467
339,5,5,30,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.698125,7.8690996,73.96961,50.281235
340,2,2,102,easy (1-2 steps),tiny (≤10),False,True,recovered,False,False,both_wrong,8.968307,6.6387663,61.19897,39.280304
341,6,4,57,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,8.294405,7.8369446,61.768127,43.929646
342,2,1,45,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.312726,7.164315,83.113495,44.63028
343,3,3,47,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,13.617605,8.495372,105.51935,56.79188
344,3,3,42,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,10.86215,8.225246,86.13182,55.992672
345,3,3,24,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.3937435,8.976745,104.92658,61.00895
346,3,3,50,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,14.46707,7.675425,103.20648,46.7217
347,3,3,28,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.157051,8.236692,87.8099,56.48301
348,3,2,46,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,14.007174,10.603197,93.3108,71.7891
349,3,3,47,medium (3-4 steps),large (>1K),True,False,regressed,False,False,both_wrong,11.869791,7.427638,87.353294,49.85675
350,3,1,62,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,12.326528,8.419904,94.514755,56.599655
351,3,3,56,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.760439,8.601042,104.072395,55.95772
352,2,2,34,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.659268,8.136714,105.54226,48.04632
353,5,5,53,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.198497,10.666923,76.74037,84.07541
354,4,4,62,medium (3-4 steps),small (11-100),True,False,regressed,False,False,both_wrong,13.74686,10.4384985,95.60763,66.417984
355,3,3,52,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.439425,8.702592,111.690674,58.19626
356,5,4,51,hard (5-6 steps),small (11-100),False,False,both_wrong,True,False,regressed,14.67671,10.252436,117.56223,71.697334
357,4,4,59,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,11.370646,9.813279,71.96467,62.623398
358,4,3,45,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.527587,8.139984,101.618805,60.726357
359,4,4,47,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,10.84513,9.343377,76.81005,64.04173
360,4,0,26,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.052867,7.6982756,75.59003,48.13092
361,5,5,71,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.026652,10.438101,71.02613,75.339386
362,5,5,61,hard (5-6 steps),small (11-100),False,True,recovered,False,False,both_wrong,12.030276,7.60126,83.37695,49.369225
363,4,4,54,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.180741,10.096449,63.948112,66.48797
364,2,2,36,easy (1-2 steps),small (11-100),False,False,both_wrong,True,True,both_correct,11.691936,7.2614946,73.82649,45.4235
365,2,2,25,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.665651,6.3803535,92.35893,39.985405
366,2,2,52,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,12.688182,7.5995173,84.08705,47.062527
367,4,3,64,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.600107,9.105848,78.48624,69.95859
368,3,3,23,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,13.558783,7.435081,95.925446,45.509674
369,6,6,69,hard (5-6 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,12.966797,9.532601,73.0017,63.709785
370,2,2,31,easy (1-2 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.594118,8.032995,80.79508,50.206596
371,4,4,75,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.083835,10.192389,100.384705,81.2206
372,3,3,39,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,10.356934,6.896645,72.905464,41.34699
373,2,2,46,easy (1-2 steps),large (>1K),True,True,both_correct,True,True,both_correct,12.9872265,8.949085,76.48867,56.980694
374,2,2,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.8094,7.0241394,107.05907,47.50545
375,2,2,44,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.307363,6.466063,98.9082,40.541107
376,4,4,31,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.1887665,8.848257,88.66667,64.61862
377,4,4,59,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,12.261708,7.5525994,96.17553,47.041172
378,3,3,36,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,13.713738,8.153845,96.65973,57.190613
379,2,2,27,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,15.40627,8.363284,105.02322,50.71229
380,3,3,30,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,12.009812,8.849088,99.378265,60.596336
381,4,3,27,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.661737,9.841623,116.33231,65.69004
382,5,5,38,hard (5-6 steps),medium (101-1K),False,True,recovered,True,True,both_correct,11.096402,8.056156,65.1934,47.41265
383,5,5,72,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,10.629981,7.382009,76.54558,51.65439
384,3,2,20,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.2372055,7.0233927,72.00397,42.649708
385,3,2,70,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.239953,8.5692835,63.670532,55.156174
386,2,2,52,easy (1-2 steps),small (11-100),True,True,both_correct,False,True,recovered,10.316376,6.819252,87.24758,42.67588
387,3,2,18,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.723573,8.217329,115.67085,54.001415
388,2,2,37,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.818791,7.920891,91.90071,49.244705
389,3,3,58,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,False,regressed,9.600965,8.027512,66.86121,53.23802
390,2,2,58,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.612145,8.310394,93.995514,50.108353
391,4,4,32,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.34136,9.7820425,95.03145,69.65949
392,5,5,46,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.774911,7.5052247,72.16959,49.29534
393,4,3,29,medium (3-4 steps),small (11-100),True,False,regressed,False,True,recovered,9.85121,9.335332,62.722572,61.470478
394,3,2,34,medium (3-4 steps),small (11-100),True,True,both_correct,True,False,regressed,13.58936,8.216229,109.20758,56.527424
395,4,4,50,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,12.335131,9.663398,83.936935,62.33779
396,3,3,28,medium (3-4 steps),tiny (≤10),True,False,regressed,True,True,both_correct,12.951169,9.760886,95.82071,66.36554
397,2,1,35,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,16.176588,7.6837697,79.21306,47.520416
398,4,4,39,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,13.341359,9.653709,99.97825,69.61242
399,3,3,31,medium (3-4 steps),small (11-100),True,False,regressed,True,True,both_correct,13.274322,6.97321,92.305,43.617287
400,2,2,28,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.536904,7.8768272,90.54781,49.012558
401,3,3,32,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,12.469069,9.156443,94.81039,58.280647
402,5,5,50,hard (5-6 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,11.716764,7.2098703,91.64399,45.45828
403,5,5,50,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,11.120824,6.376624,82.12579,44.06067
404,4,4,30,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,13.20328,9.014663,94.453415,57.518307
405,4,4,67,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,11.551555,8.187508,86.83754,56.212574
406,5,5,54,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,True,recovered,10.155519,7.509132,72.154526,48.672375
407,4,4,71,medium (3-4 steps),large (>1K),False,False,both_wrong,True,False,regressed,11.644813,8.124386,95.286125,53.543884
408,4,4,64,medium (3-4 steps),small (11-100),True,True,both_correct,False,True,recovered,12.271315,10.497674,90.20875,80.121544
409,7,7,53,very hard (7+ steps),large (>1K),False,False,both_wrong,False,False,both_wrong,10.44707,10.804815,69.95947,82.983185
410,4,3,65,medium (3-4 steps),tiny (≤10),False,False,both_wrong,False,True,recovered,11.179671,8.653216,70.93428,55.26998
411,5,5,50,hard (5-6 steps),large (>1K),True,True,both_correct,True,True,both_correct,11.949071,10.037346,80.53339,78.13458
412,2,2,56,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,13.269632,7.420989,77.93325,47.247463
413,3,1,47,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.939645,7.5010843,75.279976,45.364723
414,3,3,28,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,11.606299,8.522295,84.86688,57.317436
415,7,7,91,very hard (7+ steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.865861,10.157789,79.62753,66.10046
416,6,1,31,hard (5-6 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,10.66099,7.279204,80.424644,42.867683
417,4,4,69,medium (3-4 steps),large (>1K),False,False,both_wrong,False,False,both_wrong,13.512656,9.34992,98.05232,71.98573
418,2,2,33,easy (1-2 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.370056,8.073244,96.27696,52.510708
419,2,2,80,easy (1-2 steps),large (>1K),True,True,both_correct,True,True,both_correct,13.548413,7.8137403,81.368484,48.452812
420,3,2,40,medium (3-4 steps),large (>1K),True,True,both_correct,True,True,both_correct,12.978219,8.598028,110.94861,57.67864
421,4,4,37,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,14.788836,9.537892,132.33052,78.70539
422,6,5,62,hard (5-6 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,10.46583,8.832349,69.20313,58.06633
423,6,6,87,hard (5-6 steps),tiny (≤10),False,False,both_wrong,False,False,both_wrong,8.294317,9.203871,47.913097,60.85967
424,4,4,44,medium (3-4 steps),medium (101-1K),True,True,both_correct,True,True,both_correct,14.036323,9.380556,101.44467,58.91505
425,4,4,80,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.506277,6.21258,82.42267,40.98162
426,4,4,50,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,12.249887,9.094413,85.91717,63.556282
427,4,3,56,medium (3-4 steps),medium (101-1K),False,False,both_wrong,False,False,both_wrong,11.937259,8.459638,84.90064,55.313354
428,4,4,56,medium (3-4 steps),small (11-100),False,False,both_wrong,False,False,both_wrong,9.653603,9.071573,68.10392,61.357914
429,4,3,32,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.138556,7.6013827,94.377464,53.316853
430,4,4,48,medium (3-4 steps),medium (101-1K),True,True,both_correct,False,False,both_wrong,13.536463,11.19294,105.219795,89.61035
431,3,2,53,medium (3-4 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,11.686537,8.2708845,83.990326,51.25213
432,3,3,67,medium (3-4 steps),small (11-100),True,True,both_correct,True,True,both_correct,13.143442,9.007471,104.97227,62.326363
433,4,1,29,medium (3-4 steps),tiny (≤10),False,False,both_wrong,True,False,regressed,13.692607,7.76262,107.74432,50.757656
434,5,5,37,hard (5-6 steps),tiny (≤10),False,True,recovered,True,True,both_correct,9.981168,9.144078,72.95607,66.94043
435,2,2,26,easy (1-2 steps),tiny (≤10),True,True,both_correct,True,True,both_correct,15.637545,7.7604904,87.52233,45.928085
